CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13953.0,7,7,3515.68,1,At-Risk Customers
13954.0,2,2,439.92,0,Loyal High-Value
13955.0,154,2,322.96,3,Low-Value Customers
13956.0,5,5,1026.42,0,Loyal High-Value
13959.0,79,3,598.2,2,New Customers
13960.0,21,2,230.22,0,Loyal High-Value
13962.0,22,2,169.54999999999998,0,Loyal High-Value
13963.0,308,4,664.54,2,New Customers
13967.0,146,1,80.7,3,Low-Value Customers
13969.0,7,18,9053.94,1,At-Risk Customers
13971.0,19,8,2758.26,1,At-Risk Customers
13972.0,71,2,190.25,3,Low-Value Customers
13973.0,287,1,264.7,3,Low-Value Customers
13974.0,49,1,413.59,3,Low-Value Customers
13975.0,31,6,2526.28,2,New Customers
13976.0,207,1,357.98,3,Low-Value Customers
13978.0,15,2,196.79,0,Loyal High-Value
13979.0,73,1,869.87,3,Low-Value Customers
13980.0,60,1,200.14,3,Low-Value Customers
13982.0,39,4,1871.81,2,New Customers
13983.0,30,12,2603.43,1,At-Risk Customers
13984.0,27,5,920.51,2,New Customers
13985.0,4,15,7060.13,1,At-Risk Customers
13986.0,17,1,320.46,0,Loyal High-Value
13988.0,20,6,4147.96,1,At-Risk Customers
13989.0,66,2,1266.08,2,New Customers
13990.0,213,1,311.3,3,Low-Value Customers
13991.0,12,6,855.97,2,New Customers
13992.0,30,1,76.8,3,Low-Value Customers
13993.0,43,9,3466.36,1,At-Risk Customers
13994.0,4,6,2313.14,1,At-Risk Customers
13995.0,15,5,1393.69,2,New Customers
13999.0,10,12,3901.81,1,At-Risk Customers
14000.0,211,1,635.66,3,Low-Value Customers
14001.0,46,3,2043.08,2,New Customers
14002.0,134,2,529.73,3,Low-Value Customers
14004.0,43,7,4582.64,2,New Customers
14005.0,10,5,2874.72,1,At-Risk Customers
14006.0,116,3,962.19,2,New Customers
14009.0,198,2,695.61,3,Low-Value Customers
14012.0,278,1,328.8,3,Low-Value Customers
14013.0,110,3,473.02,3,Low-Value Customers
14014.0,77,1,505.18,3,Low-Value Customers
14015.0,53,1,917.34,0,Loyal High-Value
14016.0,162,4,4341.21,2,New Customers
14019.0,47,3,1421.61,2,New Customers
14020.0,17,2,642.8,0,Loyal High-Value
14021.0,155,3,631.9,2,New Customers
14022.0,225,1,440.0,3,Low-Value Customers
14023.0,7,2,584.07,0,Loyal High-Value
14024.0,122,2,327.7,3,Low-Value Customers
14027.0,61,1,104.82,3,Low-Value Customers
14029.0,63,2,467.66,3,Low-Value Customers
14030.0,18,8,2360.09,1,At-Risk Customers
14031.0,7,19,17286.86,1,At-Risk Customers
14032.0,2,11,2975.59,1,At-Risk Customers
14034.0,22,3,651.8199999999999,0,Loyal High-Value
14035.0,29,5,1428.02,2,New Customers
14036.0,285,1,626.65,3,Low-Value Customers
14037.0,176,2,147.20000000000002,3,Low-Value Customers
14038.0,78,3,1560.38,2,New Customers
14039.0,33,1,152.2,0,Loyal High-Value
14040.0,41,12,3614.92,1,At-Risk Customers
14041.0,266,1,141.41,3,Low-Value Customers
14044.0,27,4,652.82,2,New Customers
14045.0,109,4,1659.75,2,New Customers
14046.0,284,1,154.99,3,Low-Value Customers
14047.0,9,5,1308.61,2,New Customers
14048.0,305,1,409.93,3,Low-Value Customers
14049.0,17,4,5681.72,1,At-Risk Customers
14050.0,32,2,746.36,0,Loyal High-Value
14051.0,1,23,15610.39,1,At-Risk Customers
14052.0,20,1,225.36,0,Loyal High-Value
14053.0,124,2,260.25,3,Low-Value Customers
14054.0,65,1,92.46,3,Low-Value Customers
14055.0,106,1,725.6400000000001,3,Low-Value Customers
14056.0,1,23,8214.65,1,At-Risk Customers
14057.0,24,17,6217.96,1,At-Risk Customers
14059.0,267,1,183.6,3,Low-Value Customers
14060.0,5,19,6140.42,1,At-Risk Customers
14062.0,10,12,10464.85,1,At-Risk Customers
14064.0,29,5,1353.74,2,New Customers
14066.0,267,1,152.55,3,Low-Value Customers
14067.0,64,2,374.7,3,Low-Value Customers
14068.0,320,1,265.85,3,Low-Value Customers
14071.0,4,8,1438.82,1,At-Risk Customers
14073.0,32,1,151.04,0,Loyal High-Value
14075.0,5,3,942.26,0,Loyal High-Value
14076.0,129,1,122.47,3,Low-Value Customers
14077.0,41,5,499.42,2,New Customers
14078.0,102,6,1049.37,2,New Customers
14079.0,125,1,375.1,3,Low-Value Customers
14080.0,33,1,45.6,3,Low-Value Customers
14081.0,302,2,934.52,3,Low-Value Customers
14082.0,365,1,182.25,3,Low-Value Customers
14083.0,4,9,1018.43,1,At-Risk Customers
14085.0,2,18,4448.54,1,At-Risk Customers
14087.0,3,1,194.42,0,Loyal High-Value
14088.0,10,13,50491.81,1,At-Risk Customers
14089.0,57,1,161.0,3,Low-Value Customers
14090.0,325,1,76.32000000000001,3,Low-Value Customers
14092.0,8,14,4076.91,1,At-Risk Customers
14093.0,12,1,442.85,0,Loyal High-Value
14096.0,4,17,65164.79,1,At-Risk Customers
14098.0,37,1,147.35,3,Low-Value Customers
14099.0,16,11,3104.17,1,At-Risk Customers
14100.0,138,1,194.9,3,Low-Value Customers
14101.0,74,6,5976.79,2,New Customers
14102.0,5,5,1360.28,1,At-Risk Customers
14104.0,155,2,216.21,3,Low-Value Customers
14105.0,239,1,1266.23,3,Low-Value Customers
14107.0,52,7,2703.23,2,New Customers
14108.0,31,2,597.91,0,Loyal High-Value
14109.0,73,1,144.2,3,Low-Value Customers
14110.0,4,12,5683.15,1,At-Risk Customers
14111.0,14,4,692.85,0,Loyal High-Value
14112.0,23,7,2915.15,1,At-Risk Customers
14113.0,4,4,1840.42,1,At-Risk Customers
14114.0,274,2,386.53,3,Low-Value Customers
14116.0,20,5,1382.74,2,New Customers
14117.0,144,1,90.0,3,Low-Value Customers
14121.0,4,4,2780.15,1,At-Risk Customers
14124.0,84,1,419.58,3,Low-Value Customers
14125.0,11,3,2740.43,2,New Customers
14126.0,8,3,706.1300000000001,0,Loyal High-Value
14127.0,123,3,709.71,2,New Customers
14128.0,61,2,637.5,2,New Customers
14129.0,2,5,1123.86,1,At-Risk Customers
14130.0,319,1,483.86,3,Low-Value Customers
14132.0,2,11,3586.03,1,At-Risk Customers
14133.0,130,3,605.64,2,New Customers
14135.0,2,15,4690.31,1,At-Risk Customers
14138.0,2,2,982.38,0,Loyal High-Value
14139.0,46,1,415.82,3,Low-Value Customers
14140.0,4,2,935.05,0,Loyal High-Value
14141.0,3,4,915.13,0,Loyal High-Value
14142.0,373,1,311.81,3,Low-Value Customers
14143.0,134,1,115.8,3,Low-Value Customers
14145.0,47,4,3742.2,2,New Customers
14146.0,9,5,4191.0,1,At-Risk Customers
14147.0,78,2,483.4,3,Low-Value Customers
14148.0,234,1,157.2,3,Low-Value Customers
14149.0,221,1,446.62,3,Low-Value Customers
14150.0,36,2,658.64,0,Loyal High-Value
14152.0,75,2,621.29,3,Low-Value Customers
14154.0,239,2,1345.62,2,New Customers
14155.0,266,1,118.75,3,Low-Value Customers
14156.0,10,55,117379.63,1,At-Risk Customers
14157.0,20,2,432.88,0,Loyal High-Value
14158.0,40,1,507.66,0,Loyal High-Value
14159.0,20,11,4693.01,1,At-Risk Customers
14161.0,216,3,1110.52,2,New Customers
14162.0,174,2,289.36,3,Low-Value Customers
14163.0,87,4,2445.91,2,New Customers
14164.0,71,2,1631.77,2,New Customers
14165.0,276,1,122.54,3,Low-Value Customers
14167.0,39,4,574.84,2,New Customers
14171.0,98,1,363.79,3,Low-Value Customers
14173.0,11,4,450.84,0,Loyal High-Value
14174.0,33,1,134.46,0,Loyal High-Value
14175.0,60,3,3222.3,2,New Customers
14176.0,297,4,576.9000000000001,3,Low-Value Customers
14177.0,86,4,559.41,2,New Customers
14178.0,9,7,1620.93,1,At-Risk Customers
14179.0,41,2,719.78,0,Loyal High-Value
14180.0,11,25,4748.52,1,At-Risk Customers
14184.0,67,1,452.89,3,Low-Value Customers
14185.0,331,1,197.65,3,Low-Value Customers
14188.0,31,6,2054.36,2,New Customers
14189.0,2,15,4654.08,1,At-Risk Customers
14191.0,2,13,4684.76,1,At-Risk Customers
14193.0,68,2,853.39,2,New Customers
14194.0,5,21,11349.52,1,At-Risk Customers
14195.0,202,2,1012.0,3,Low-Value Customers
14196.0,107,1,335.52,3,Low-Value Customers
14198.0,18,4,701.4,0,Loyal High-Value
14199.0,218,1,185.4,3,Low-Value Customers
14201.0,60,7,747.44,2,New Customers
14204.0,2,1,161.03,0,Loyal High-Value
14205.0,17,2,466.7,0,Loyal High-Value
14206.0,239,1,328.16,3,Low-Value Customers
14208.0,95,1,151.74,3,Low-Value Customers
14209.0,11,6,2073.43,1,At-Risk Customers
14210.0,106,6,1905.84,2,New Customers
14211.0,53,9,2241.1,2,New Customers
14212.0,90,1,1070.48,3,Low-Value Customers
14214.0,31,5,1004.38,2,New Customers
14215.0,12,6,1789.72,1,At-Risk Customers
14216.0,3,4,1839.3,1,At-Risk Customers
14217.0,2,17,2004.98,1,At-Risk Customers
14218.0,43,1,169.48000000000002,3,Low-Value Customers
14219.0,4,1,89.94,0,Loyal High-Value
14220.0,247,2,632.4000000000001,3,Low-Value Customers
14221.0,42,9,3432.8,1,At-Risk Customers
14222.0,177,1,683.17,3,Low-Value Customers
14223.0,92,3,991.13,2,New Customers
14224.0,110,4,1050.12,2,New Customers
14226.0,29,5,2232.19,2,New Customers
14227.0,26,10,3350.96,1,At-Risk Customers
14229.0,52,3,1547.2,2,New Customers
14231.0,184,3,925.71,2,New Customers
14232.0,43,5,2048.07,2,New Customers
14233.0,49,4,1462.72,2,New Customers
14234.0,22,4,775.46,2,New Customers
14235.0,75,5,3144.86,2,New Customers
14236.0,81,2,490.86,3,Low-Value Customers
14237.0,373,1,161.0,3,Low-Value Customers
14238.0,326,1,146.85,3,Low-Value Customers
14239.0,43,11,2380.85,1,At-Risk Customers
14240.0,30,2,890.34,0,Loyal High-Value
14241.0,184,1,213.7,3,Low-Value Customers
14242.0,235,2,280.55,3,Low-Value Customers
14243.0,9,10,2588.77,1,At-Risk Customers
14245.0,220,2,1693.45,2,New Customers
14246.0,111,3,1474.06,2,New Customers
14247.0,278,1,136.77,3,Low-Value Customers
14248.0,318,1,302.58,3,Low-Value Customers
14250.0,7,3,1904.05,0,Loyal High-Value
14251.0,2,5,2879.7000000000003,1,At-Risk Customers
14256.0,260,2,969.06,3,Low-Value Customers
14257.0,64,5,3099.7200000000003,2,New Customers
14258.0,9,9,12669.98,1,At-Risk Customers
14259.0,142,1,120.0,3,Low-Value Customers
14261.0,51,2,1163.45,2,New Customers
14262.0,8,8,2618.23,1,At-Risk Customers
14264.0,155,2,333.97,3,Low-Value Customers
14265.0,109,2,530.18,3,Low-Value Customers
14267.0,163,3,1516.24,2,New Customers
14270.0,332,1,492.65,3,Low-Value Customers
14271.0,226,1,112.32,3,Low-Value Customers
14272.0,74,2,437.96,3,Low-Value Customers
14273.0,51,4,559.97,2,New Customers
14276.0,99,3,1119.74,2,New Customers
14277.0,15,3,4216.2,2,New Customers
14280.0,197,1,134.04,3,Low-Value Customers
14282.0,3,15,3729.34,1,At-Risk Customers
14284.0,31,2,595.25,0,Loyal High-Value
14285.0,21,4,1910.01,2,New Customers
14286.0,24,3,4628.75,2,New Customers
14287.0,8,3,176.63,0,Loyal High-Value
14288.0,213,1,426.6,3,Low-Value Customers
14289.0,9,6,911.26,2,New Customers
14290.0,11,5,2314.65,1,At-Risk Customers
14291.0,2,11,3883.25,1,At-Risk Customers
14292.0,8,9,4871.93,1,At-Risk Customers
14293.0,3,4,1046.56,0,Loyal High-Value
14295.0,40,1,166.20000000000002,3,Low-Value Customers
14297.0,18,4,1305.33,2,New Customers
14298.0,8,44,51527.3,1,At-Risk Customers
14299.0,8,9,3965.62,1,At-Risk Customers
14300.0,19,1,43.2,0,Loyal High-Value
14301.0,117,1,640.14,3,Low-Value Customers
14304.0,223,1,383.45,3,Low-Value Customers
14305.0,71,3,1858.96,2,New Customers
14306.0,51,2,2093.32,2,New Customers
14307.0,89,6,2995.7200000000003,2,New Customers
14309.0,8,9,2352.53,1,At-Risk Customers
14311.0,243,1,310.26,3,Low-Value Customers
14312.0,47,6,1611.59,2,New Customers
14314.0,107,1,120.0,3,Low-Value Customers
14315.0,45,6,2481.13,2,New Customers
14317.0,65,1,508.58,3,Low-Value Customers
14320.0,207,2,477.79,3,Low-Value Customers
14321.0,11,5,1530.75,2,New Customers
14323.0,115,2,605.0600000000001,3,Low-Value Customers
14326.0,242,1,183.85,3,Low-Value Customers
14327.0,163,1,311.65000000000003,3,Low-Value Customers
14329.0,17,7,5014.84,1,At-Risk Customers
14331.0,124,2,462.66,3,Low-Value Customers
14332.0,23,3,866.3100000000001,2,New Customers
14333.0,68,1,415.2,3,Low-Value Customers
14334.0,17,8,2552.21,1,At-Risk Customers
14335.0,16,2,468.26,0,Loyal High-Value
14336.0,17,4,1614.91,2,New Customers
14338.0,161,2,588.22,3,Low-Value Customers
14339.0,243,1,309.52000000000004,3,Low-Value Customers
14340.0,219,1,134.7,3,Low-Value Customers
14341.0,45,8,2182.28,2,New Customers
14342.0,21,4,668.5600000000001,0,Loyal High-Value
14344.0,127,8,889.9300000000001,2,New Customers
14345.0,39,1,108.98,3,Low-Value Customers
14346.0,121,2,1021.58,2,New Customers
14348.0,260,1,409.57,3,Low-Value Customers
14349.0,10,1,133.5,0,Loyal High-Value
14350.0,274,1,282.93,3,Low-Value Customers
14351.0,165,1,51.0,3,Low-Value Customers
14352.0,157,4,1078.96,2,New Customers
14353.0,215,1,90.6,3,Low-Value Customers
14354.0,6,2,163.62,0,Loyal High-Value
14355.0,366,1,174.4,3,Low-Value Customers
14356.0,80,2,701.23,2,New Customers
14357.0,43,1,225.77,3,Low-Value Customers
14359.0,19,3,912.18,0,Loyal High-Value
14360.0,32,4,2128.23,2,New Customers
14362.0,22,1,161.2,0,Loyal High-Value
14364.0,109,8,3717.35,2,New Customers
14367.0,8,16,9261.52,1,At-Risk Customers
14368.0,320,1,155.0,3,Low-Value Customers
14371.0,295,1,100.5,3,Low-Value Customers
14373.0,358,1,76.55,3,Low-Value Customers
14375.0,185,1,257.68,3,Low-Value Customers
14377.0,191,2,617.05,3,Low-Value Customers
14379.0,44,2,348.1,0,Loyal High-Value
14381.0,52,1,202.68,3,Low-Value Customers
14382.0,26,1,626.07,0,Loyal High-Value
14383.0,38,3,1247.69,2,New Customers
14385.0,9,3,202.11,0,Loyal High-Value
14386.0,297,1,142.4,3,Low-Value Customers
14387.0,33,3,1770.56,2,New Customers
14388.0,10,8,3212.84,1,At-Risk Customers
14389.0,65,2,1043.46,2,New Customers
14390.0,10,9,4652.82,1,At-Risk Customers
14393.0,218,1,67.95,3,Low-Value Customers
14395.0,2,9,3507.71,1,At-Risk Customers
14396.0,65,2,487.99,3,Low-Value Customers
14397.0,3,19,2612.96,1,At-Risk Customers
14400.0,149,1,574.7,3,Low-Value Customers
14401.0,4,13,4051.48,1,At-Risk Customers
14403.0,130,4,1475.81,2,New Customers
14404.0,34,6,1474.32,2,New Customers
14406.0,119,1,156.75,3,Low-Value Customers
14407.0,107,6,2157.73,2,New Customers
14408.0,11,7,2606.53,1,At-Risk Customers
14409.0,71,6,2059.4500000000003,2,New Customers
14410.0,92,9,1105.07,2,New Customers
14411.0,311,1,1063.0,3,Low-Value Customers
14412.0,43,2,770.03,2,New Customers
14413.0,362,1,122.7,3,Low-Value Customers
14414.0,92,7,1496.98,2,New Customers
14415.0,1,13,5900.28,1,At-Risk Customers
14416.0,22,2,490.22,0,Loyal High-Value
14418.0,4,3,1937.25,0,Loyal High-Value
14419.0,11,6,1058.06,2,New Customers
14420.0,99,1,387.52,3,Low-Value Customers
14421.0,57,2,813.11,2,New Customers
14422.0,1,6,4263.64,1,At-Risk Customers
14423.0,218,1,265.2,3,Low-Value Customers
14424.0,18,1,322.08,0,Loyal High-Value
14426.0,24,10,4481.67,1,At-Risk Customers
14427.0,50,2,363.34,0,Loyal High-Value
14428.0,7,5,1244.83,1,At-Risk Customers
14431.0,303,1,470.36,3,Low-Value Customers
14432.0,10,6,2255.51,1,At-Risk Customers
14434.0,22,6,1372.8,2,New Customers
14436.0,99,1,89.06,3,Low-Value Customers
14437.0,366,1,63.0,3,Low-Value Customers
14438.0,306,1,131.9,3,Low-Value Customers
14439.0,320,1,2661.24,2,New Customers
14440.0,8,5,2357.68,1,At-Risk Customers
14441.0,1,4,1712.89,1,At-Risk Customers
14442.0,205,2,1589.82,2,New Customers
14443.0,54,4,1420.2,2,New Customers
14446.0,1,4,1039.58,0,Loyal High-Value
14447.0,19,5,1163.23,2,New Customers
14448.0,9,2,375.35,0,Loyal High-Value
14449.0,19,4,907.1,2,New Customers
14450.0,181,3,483.25,3,Low-Value Customers
14451.0,60,2,662.59,2,New Customers
14452.0,11,2,264.44,0,Loyal High-Value
14453.0,190,1,119.93,3,Low-Value Customers
14456.0,5,9,3062.4,1,At-Risk Customers
14457.0,311,1,113.64,3,Low-Value Customers
14459.0,155,1,1837.92,2,New Customers
14460.0,110,3,434.34,3,Low-Value Customers
14461.0,148,3,2103.06,2,New Customers
14462.0,66,11,2004.02,2,New Customers
14463.0,98,3,529.62,2,New Customers
14465.0,247,3,1058.62,2,New Customers
14466.0,29,7,2272.4,2,New Customers
14467.0,18,4,598.76,0,Loyal High-Value
14470.0,12,2,461.19,0,Loyal High-Value
14472.0,104,8,1936.84,2,New Customers
14473.0,74,2,234.34,3,Low-Value Customers
14474.0,46,1,547.66,0,Loyal High-Value
14475.0,72,3,925.85,2,New Customers
14476.0,257,1,215.7,3,Low-Value Customers
14477.0,20,4,1309.6,2,New Customers
14479.0,254,2,316.25,3,Low-Value Customers
14480.0,11,1,279.05,0,Loyal High-Value
14481.0,165,2,636.51,3,Low-Value Customers
14482.0,18,6,2068.15,2,New Customers
14483.0,282,1,137.1,3,Low-Value Customers
14484.0,50,1,321.92,3,Low-Value Customers
14485.0,39,1,165.75,3,Low-Value Customers
14487.0,27,6,1196.33,2,New Customers
14488.0,68,1,1064.28,3,Low-Value Customers
14489.0,207,1,463.38,3,Low-Value Customers
14491.0,175,2,340.93,3,Low-Value Customers
14493.0,7,5,2383.24,1,At-Risk Customers
14494.0,26,1,139.56,0,Loyal High-Value
14495.0,51,2,123.8,3,Low-Value Customers
14496.0,312,2,538.8100000000001,3,Low-Value Customers
14497.0,309,1,475.37,3,Low-Value Customers
14498.0,43,5,1957.32,2,New Customers
14499.0,26,3,815.32,2,New Customers
14500.0,88,3,356.85,3,Low-Value Customers
14501.0,184,2,251.21,3,Low-Value Customers
14502.0,20,11,2470.67,1,At-Risk Customers
14503.0,3,6,3543.26,1,At-Risk Customers
14504.0,47,4,673.26,2,New Customers
14505.0,17,8,5905.64,1,At-Risk Customers
14506.0,17,5,2012.17,2,New Customers
14507.0,24,6,1383.18,2,New Customers
14508.0,22,2,276.42,0,Loyal High-Value
14511.0,11,5,1314.81,2,New Customers
14512.0,188,2,275.28,3,Low-Value Customers
14513.0,101,3,455.59,3,Low-Value Customers
14514.0,61,3,1055.35,2,New Customers
14515.0,18,6,2102.09,2,New Customers
14517.0,33,2,330.45,0,Loyal High-Value
14518.0,64,1,174.37,3,Low-Value Customers
14520.0,2,2,270.6,0,Loyal High-Value
14522.0,24,4,974.54,2,New Customers
14523.0,108,1,241.09,3,Low-Value Customers
14524.0,32,9,1867.68,2,New Customers
14525.0,20,9,4332.2,1,At-Risk Customers
14527.0,3,55,8508.82,1,At-Risk Customers
14528.0,37,1,364.22,0,Loyal High-Value
14529.0,60,3,620.04,2,New Customers
14530.0,26,6,2925.91,2,New Customers
14532.0,236,4,932.85,2,New Customers
14533.0,25,7,1949.72,2,New Customers
14534.0,3,18,4447.05,1,At-Risk Customers
14535.0,60,3,2864.19,2,New Customers
14536.0,260,1,171.8,3,Low-Value Customers
14537.0,58,1,355.56,3,Low-Value Customers
14538.0,65,2,388.25,3,Low-Value Customers
14539.0,16,2,537.48,0,Loyal High-Value
14540.0,10,3,996.26,0,Loyal High-Value
14541.0,59,8,1461.65,2,New Customers
14542.0,186,1,103.25,3,Low-Value Customers
14543.0,29,16,3630.33,1,At-Risk Customers
14544.0,24,2,2024.45,2,New Customers
14546.0,5,5,2578.09,1,At-Risk Customers
14547.0,4,8,4007.54,1,At-Risk Customers
14548.0,151,2,652.8,3,Low-Value Customers
14549.0,311,1,289.24,3,Low-Value Customers
14550.0,11,2,765.62,0,Loyal High-Value
14551.0,18,2,186.23,0,Loyal High-Value
14552.0,152,1,165.07,3,Low-Value Customers
14553.0,19,5,859.27,2,New Customers
14554.0,10,4,2381.04,2,New Customers
14555.0,57,2,324.14,3,Low-Value Customers
14557.0,85,1,788.38,3,Low-Value Customers
14560.0,7,22,2237.77,1,At-Risk Customers
14561.0,76,3,1080.76,2,New Customers
14562.0,4,18,5074.77,1,At-Risk Customers
14565.0,96,4,3099.12,2,New Customers
14566.0,111,1,1432.0,3,Low-Value Customers
14567.0,57,2,1530.36,2,New Customers
14569.0,1,1,227.39,0,Loyal High-Value
14570.0,281,2,218.06,3,Low-Value Customers
14572.0,3,7,2832.84,1,At-Risk Customers
14573.0,180,9,1653.42,2,New Customers
14576.0,372,1,35.400000000000006,3,Low-Value Customers
14577.0,13,4,859.71,0,Loyal High-Value
14578.0,3,1,168.63,0,Loyal High-Value
14581.0,17,1,138.6,0,Loyal High-Value
14582.0,41,1,114.11,3,Low-Value Customers
14583.0,6,5,1052.55,0,Loyal High-Value
14584.0,169,4,1042.26,2,New Customers
14585.0,50,1,157.05,3,Low-Value Customers
14586.0,277,1,237.36,3,Low-Value Customers
14587.0,19,9,1601.14,1,At-Risk Customers
14589.0,372,1,39.75,3,Low-Value Customers
14591.0,15,4,1447.14,2,New Customers
14592.0,35,3,570.46,0,Loyal High-Value
14593.0,22,3,617.99,0,Loyal High-Value
14594.0,7,2,379.83,0,Loyal High-Value
14595.0,20,6,1740.6,2,New Customers
14597.0,11,2,883.15,0,Loyal High-Value
14598.0,44,1,221.97,3,Low-Value Customers
14600.0,306,1,393.33,3,Low-Value Customers
14601.0,11,1,213.96,0,Loyal High-Value
14603.0,275,1,660.0,3,Low-Value Customers
14606.0,1,93,12156.65,1,At-Risk Customers
14607.0,16,14,16569.5,1,At-Risk Customers
14608.0,4,4,1785.15,1,At-Risk Customers
14609.0,72,4,601.56,2,New Customers
14616.0,243,3,406.08,3,Low-Value Customers
14618.0,9,3,553.44,0,Loyal High-Value
14619.0,246,1,394.44,3,Low-Value Customers
14620.0,206,2,412.78,3,Low-Value Customers
14621.0,1,5,1788.36,1,At-Risk Customers
14622.0,185,1,320.58000000000004,3,Low-Value Customers
14623.0,32,5,889.25,2,New Customers
14624.0,57,2,225.85,3,Low-Value Customers
14625.0,196,2,899.63,3,Low-Value Customers
14626.0,24,4,2791.27,2,New Customers
14628.0,91,2,671.96,3,Low-Value Customers
14629.0,4,2,959.01,0,Loyal High-Value
14631.0,51,3,1006.98,2,New Customers
14632.0,263,1,114.56,3,Low-Value Customers
14633.0,266,1,344.90000000000003,3,Low-Value Customers
14636.0,36,2,609.85,0,Loyal High-Value
14638.0,51,1,443.6,3,Low-Value Customers
14639.0,52,6,2984.49,2,New Customers
14640.0,24,6,2125.08,2,New Customers
14641.0,22,1,110.46,0,Loyal High-Value
14642.0,59,1,96.12,3,Low-Value Customers
14643.0,170,2,693.8100000000001,3,Low-Value Customers
14644.0,68,2,830.76,2,New Customers
14645.0,157,2,597.09,3,Low-Value Customers
14646.0,2,74,280206.02,1,At-Risk Customers
14647.0,201,1,243.22,3,Low-Value Customers
14649.0,5,4,1417.29,0,Loyal High-Value
14651.0,67,2,654.6,2,New Customers
14652.0,77,1,114.18,3,Low-Value Customers
14653.0,1,7,1947.55,1,At-Risk Customers
14655.0,8,4,1932.23,2,New Customers
14656.0,169,2,291.05,3,Low-Value Customers
14657.0,18,4,848.22,2,New Customers
14658.0,5,2,247.15,0,Loyal High-Value
14659.0,9,9,2529.93,1,At-Risk Customers
14660.0,87,2,285.74,3,Low-Value Customers
14661.0,27,1,107.95,0,Loyal High-Value
14662.0,29,4,771.17,2,New Customers
14664.0,20,2,637.89,0,Loyal High-Value
14665.0,61,5,1835.7,2,New Customers
14666.0,24,1,195.25,0,Loyal High-Value
14667.0,11,25,9241.2,1,At-Risk Customers
14669.0,242,3,1269.99,2,New Customers
14670.0,280,2,411.53,3,Low-Value Customers
14672.0,235,2,765.5500000000001,3,Low-Value Customers
14673.0,3,5,1736.4,1,At-Risk Customers
14675.0,16,1,604.75,0,Loyal High-Value
14676.0,31,6,2548.24,2,New Customers
14680.0,25,16,28754.11,1,At-Risk Customers
14681.0,71,3,498.95,2,New Customers
14682.0,188,2,52.0,3,Low-Value Customers
14684.0,26,5,1236.28,2,New Customers
14687.0,107,1,628.38,3,Low-Value Customers
14688.0,8,21,5630.87,1,At-Risk Customers
14689.0,209,1,112.8,3,Low-Value Customers
14690.0,44,2,371.7,0,Loyal High-Value
14691.0,31,5,2114.33,2,New Customers
14692.0,137,4,591.55,2,New Customers
14693.0,265,1,172.9,3,Low-Value Customers
14696.0,4,7,2078.95,1,At-Risk Customers
14697.0,218,2,188.61,3,Low-Value Customers
14698.0,2,5,1250.76,1,At-Risk Customers
14699.0,214,1,109.13,3,Low-Value Customers
14700.0,32,3,2235.3,2,New Customers
14701.0,11,9,2549.37,1,At-Risk Customers
14702.0,1,17,3292.14,1,At-Risk Customers
14703.0,15,1,318.17,0,Loyal High-Value
14704.0,11,9,1546.91,1,At-Risk Customers
14705.0,199,1,179.0,3,Low-Value Customers
14708.0,3,3,1126.37,0,Loyal High-Value
14709.0,15,13,4921.04,1,At-Risk Customers
14710.0,14,4,606.13,0,Loyal High-Value
14711.0,10,11,2868.8,1,At-Risk Customers
14712.0,29,3,917.07,2,New Customers
14713.0,9,11,2666.36,1,At-Risk Customers
14714.0,24,1,160.19,0,Loyal High-Value
14715.0,25,4,867.38,2,New Customers
14716.0,43,2,329.68,0,Loyal High-Value
14719.0,2,5,1602.13,1,At-Risk Customers
14720.0,6,3,663.81,0,Loyal High-Value
14722.0,147,1,187.92,3,Low-Value Customers
14723.0,10,6,1158.3,1,At-Risk Customers
14725.0,25,1,718.08,0,Loyal High-Value
14727.0,274,1,268.58,3,Low-Value Customers
14729.0,374,1,313.49,3,Low-Value Customers
14730.0,1,8,2005.06,1,At-Risk Customers
14731.0,47,3,380.02,0,Loyal High-Value
14732.0,8,8,2702.49,1,At-Risk Customers
14733.0,16,12,9585.91,1,At-Risk Customers
14735.0,4,32,6065.6900000000005,1,At-Risk Customers
14737.0,4,3,1164.55,0,Loyal High-Value
14738.0,43,7,1314.45,2,New Customers
14739.0,4,7,3902.28,1,At-Risk Customers
14740.0,197,3,1448.21,2,New Customers
14741.0,12,6,1400.34,1,At-Risk Customers
14744.0,16,7,1099.98,2,New Customers
14745.0,113,5,1220.26,2,New Customers
14747.0,249,1,328.2,3,Low-Value Customers
14748.0,29,5,1415.75,2,New Customers
14752.0,44,1,389.64,0,Loyal High-Value
14753.0,87,1,563.15,3,Low-Value Customers
14754.0,45,2,638.05,0,Loyal High-Value
14755.0,10,11,5010.28,1,At-Risk Customers
14756.0,15,1,738.96,0,Loyal High-Value
14757.0,75,1,420.5,3,Low-Value Customers
14758.0,145,4,1484.06,2,New Customers
14759.0,5,3,1625.97,0,Loyal High-Value
14760.0,297,1,89.2,3,Low-Value Customers
14761.0,59,2,255.9,3,Low-Value Customers
14762.0,264,1,300.52,3,Low-Value Customers
14764.0,47,1,278.3,3,Low-Value Customers
14765.0,29,3,254.11,0,Loyal High-Value
14766.0,8,6,2473.37,1,At-Risk Customers
14768.0,17,2,192.6,0,Loyal High-Value
14769.0,3,8,10674.75,1,At-Risk Customers
